Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
10-04-2020,Goa,354,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
12-04-2020,Goa,406,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
13-04-2020,Goa,440,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
14-04-2020,Goa,479,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
15-04-2020,Goa,556,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
16-04-2020,Goa,611,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
17-04-2020,Goa,673,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
18-04-2020,Goa,758,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
19-04-2020,Goa,826,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
20-04-2020,Goa,901,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
21-04-2020,Goa,1004,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
22-04-2020,Goa,1116,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
23-04-2020,Goa,1206,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
27-04-2020,Goa,1541,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
28-04-2020,Goa,1776,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
29-04-2020,Goa,1871,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
30-04-2020,Goa,2031,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
01-05-2020,Goa,2181,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
02-05-2020,Goa,2372,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
03-05-2020,Goa,2548,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
04-05-2020,Goa,2899,,9.0,25,1458545,551731,906814,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973,Dense2
08-04-2020,Gujarat,4224,3905.0,188.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
10-04-2020,Gujarat,7718,7237.0,380.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
11-04-2020,Gujarat,9763,8888.0,470.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
12-04-2020,Gujarat,11715,10867.0,518.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
13-04-2020,Gujarat,14251,12970.0,574.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
14-04-2020,Gujarat,14980,14363.0,619.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
15-04-2020,Gujarat,19197,18431.0,768.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
16-04-2020,Gujarat,20903,19974.0,931.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
17-04-2020,Gujarat,23483,22339.0,1101.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
18-04-2020,Gujarat,26102,24726.0,1378.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
19-04-2020,Gujarat,29104,27361.0,1745.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
20-04-2020,Gujarat,33316,31377.0,1941.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
21-04-2020,Gujarat,36829,34651.0,2180.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
22-04-2020,Gujarat,39421,37014.0,2409.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
23-04-2020,Gujarat,42384,39760.0,2626.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
24-04-2020,Gujarat,46743,41007.0,2817.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
25-04-2020,Gujarat,48315,45254.0,3063.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
26-04-2020,Gujarat,51091,47790.0,3303.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
27-04-2020,Gujarat,53575,50028.0,3549.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
28-04-2020,Gujarat,56101,52327.0,3776.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
29-04-2020,Gujarat,59488,55406.0,4084.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
30-04-2020,Gujarat,64007,59612.0,4397.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
01-05-2020,Gujarat,68774,64053.0,4723.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
02-05-2020,Gujarat,74116,69062.0,5056.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
03-05-2020,Gujarat,80060,74632.0,5430.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
04-05-2020,Gujarat,84648,,5806.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
03-04-2020,Haryana,1325,938.0,46.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
07-04-2020,Haryana,2520,1821.0,143.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
08-04-2020,Haryana,2650,1885.0,155.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
09-04-2020,Haryana,2964,2017.0,158.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
10-04-2020,Haryana,3527,2447.0,164.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
11-04-2020,Haryana,3663,2472.0,167.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
12-04-2020,Haryana,3903,2513.0,183.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
13-04-2020,Haryana,4489,2961.0,184.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
14-04-2020,Haryana,5210,3681.0,186.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
15-04-2020,Haryana,7388,5581.0,192.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
16-04-2020,Haryana,8064,6465.0,216.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
17-04-2020,Haryana,8884,7148.0,225.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
18-04-2020,Haryana,10454,8093.0,234.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
19-04-2020,Haryana,12687,10230.0,252.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
20-04-2020,Haryana,13894,11523.0,253.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
21-04-2020,Haryana,14562,12253.0,257.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
22-04-2020,Haryana,15561,13397.0,266.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
23-04-2020,Haryana,17582,15452.0,272.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
24-04-2020,Haryana,18845,16642.0,277.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
25-04-2020,Haryana,20270,17787.0,289.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
26-04-2020,Haryana,21467,19241.0,298.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
27-04-2020,Haryana,22993,20702.0,303.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
28-04-2020,Haryana,24826,22578.0,310.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
29-04-2020,Haryana,26148,24071.0,313.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
30-04-2020,Haryana,28202,25929.0,341.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
01-05-2020,Haryana,30191,27784.0,359.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
02-05-2020,Haryana,31200,28867.0,371.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
03-05-2020,Haryana,35278,32583.0,444.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
04-05-2020,Haryana,38183,34501.0,519.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
10-04-2020,Himachal Pradesh,900,870.0,32.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
11-04-2020,Himachal Pradesh,900,870.0,32.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
12-04-2020,Himachal Pradesh,1113,944.0,34.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
13-04-2020,Himachal Pradesh,1210,1109.0,34.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
14-04-2020,Himachal Pradesh,1311,1232.0,34.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
15-04-2020,Himachal Pradesh,1426,1391.0,37.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
16-04-2020,Himachal Pradesh,1604,1559.0,37.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
17-04-2020,Himachal Pradesh,1992,1740.0,38.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
18-04-2020,Himachal Pradesh,2207,2091.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
19-04-2020,Himachal Pradesh,2553,2337.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
20-04-2020,Himachal Pradesh,2892,2714.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
21-04-2020,Himachal Pradesh,3341,2933.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
22-04-2020,Himachal Pradesh,3700,3510.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
23-04-2020,Himachal Pradesh,4020,3943.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
24-04-2020,Himachal Pradesh,4328,4160.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
25-04-2020,Himachal Pradesh,4623,4363.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
26-04-2020,Himachal Pradesh,4901,4794.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
27-04-2020,Himachal Pradesh,5106,5022.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
28-04-2020,Himachal Pradesh,5391,5344.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
29-04-2020,Himachal Pradesh,5772,5726.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
30-04-2020,Himachal Pradesh,6133,6091.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
01-05-2020,Himachal Pradesh,6472,6432.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
02-05-2020,Himachal Pradesh,6836,6791.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
03-05-2020,Himachal Pradesh,7185,7133.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
04-05-2020,Himachal Pradesh,7430,7320.0,43.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
05-05-2020,Himachal Pradesh,7898,7543.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
05-04-2020,Jammu and Kashmir,1551,1429.0,108.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
10-04-2020,Jammu and Kashmir,2961,2754.0,209.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
11-04-2020,Jammu and Kashmir,3206,2982.0,226.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
12-04-2020,Jammu and Kashmir,3600,3355.0,247.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
13-04-2020,Jammu and Kashmir,4065,3795.0,272.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
14-04-2020,Jammu and Kashmir,4619,4341.0,280.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
15-04-2020,Jammu and Kashmir,5171,4871.0,302.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
16-04-2020,Jammu and Kashmir,5680,5366.0,316.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
17-04-2020,Jammu and Kashmir,6438,6110.0,330.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
18-04-2020,Jammu and Kashmir,6937,6596.0,343.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
19-04-2020,Jammu and Kashmir,7895,7545.0,352.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
20-04-2020,Jammu and Kashmir,8612,8244.0,370.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
21-04-2020,Jammu and Kashmir,9220,8840.0,382.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
22-04-2020,Jammu and Kashmir,10039,9632.0,409.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
23-04-2020,Jammu and Kashmir,10977,10550.0,429.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
24-04-2020,Jammu and Kashmir,11764,11310.0,456.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
25-04-2020,Jammu and Kashmir,12835,12341.0,496.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
26-04-2020,Jammu and Kashmir,13959,13436.0,525.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
27-04-2020,Jammu and Kashmir,14988,14442.0,548.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
28-04-2020,Jammu and Kashmir,16619,16054.0,567.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
29-04-2020,Jammu and Kashmir,18450,17869.0,583.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
30-04-2020,Jammu and Kashmir,19746,19132.0,616.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
01-05-2020,Jammu and Kashmir,21695,21056.0,641.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
02-05-2020,Jammu and Kashmir,23406,22794.0,668.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
03-05-2020,Jammu and Kashmir,26038,25337.0,703.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
04-05-2020,Jammu and Kashmir,28199,27473.0,728.0,30,12267032,9064220,3202812,"125,535 km2 (48,469 sq mi)",98/km2 (250/sq mi),890,Dense1
10-04-2020,Jharkhand,1340,1326.0,16.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
11-04-2020,Jharkhand,1546,1529.0,19.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
12-04-2020,Jharkhand,1683,1666.0,19.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
13-04-2020,Jharkhand,1982,1963.0,21.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
14-04-2020,Jharkhand,2334,2307.0,29.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
17-04-2020,Jharkhand,3143,3111.0,34.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
18-04-2020,Jharkhand,3431,3398.0,35.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
19-04-2020,Jharkhand,3646,3608.0,40.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
20-04-2020,Jharkhand,4235,4190.0,47.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
22-04-2020,Jharkhand,5176,5127.0,51.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
23-04-2020,Jharkhand,5380,5327.0,55.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
24-04-2020,Jharkhand,6162,6105.0,59.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
25-04-2020,Jharkhand,6970,6903.0,69.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
26-04-2020,Jharkhand,7806,7724.0,84.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
27-04-2020,Jharkhand,8757,8654.0,105.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
28-04-2020,Jharkhand,9408,9303.0,107.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
29-04-2020,Jharkhand,10268,10161.0,109.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
30-04-2020,Jharkhand,10987,10878.0,111.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
01-05-2020,Jharkhand,11771,11658.0,115.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
02-05-2020,Jharkhand,12393,12278.0,117.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
03-05-2020,Jharkhand,13055,12940.0,117.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
04-05-2020,Jharkhand,13832,13717.0,117.0,14,32988134,25055073,7933061,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948,Dense2
03-04-2020,Karnataka,4587,4281.0,130.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
07-04-2020,Karnataka,6580,5942.0,177.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
08-04-2020,Karnataka,6967,6473.0,183.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
09-04-2020,Karnataka,7613,7176.0,199.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
10-04-2020,Karnataka,7975,7673.0,209.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
11-04-2020,Karnataka,8560,8231.0,217.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
12-04-2020,Karnataka,9251,8831.0,234.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
13-04-2020,Karnataka,10017,9572.0,249.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
14-04-2020,Karnataka,11107,10554.0,262.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
15-04-2020,Karnataka,12483,11905.0,281.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
16-04-2020,Karnataka,13724,13074.0,317.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
17-04-2020,Karnataka,17594,14606.0,361.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
18-04-2020,Karnataka,19186,15658.0,386.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
19-04-2020,Karnataka,21367,17662.0,392.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
20-04-2020,Karnataka,23460,19497.0,410.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
21-04-2020,Karnataka,26233,22222.0,420.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
22-04-2020,Karnataka,29512,25424.0,429.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
23-04-2020,Karnataka,32122,28174.0,447.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
24-04-2020,Karnataka,35958,31914.0,476.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
25-04-2020,Karnataka,39083,34888.0,502.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
26-04-2020,Karnataka,42964,38207.0,505.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
27-04-2020,Karnataka,45685,43791.0,514.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
28-04-2020,Karnataka,50512,48508.0,525.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
29-04-2020,Karnataka,55404,53241.0,537.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
30-04-2020,Karnataka,60156,57548.0,567.0,8,61095297,37469335,23625962,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973,Dense2
